Time (s);Electrode;Attention;Meditation;Sampling Rate
1.291016;13.000000;53.000000;63.000000;
1.292969;69.000000;53.000000;63.000000;
1.294922;108.000000;53.000000;63.000000;
1.296875;120.000000;53.000000;63.000000;
1.298828;108.000000;53.000000;63.000000;
1.300781;91.000000;53.000000;63.000000;
1.302734;90.000000;53.000000;63.000000;
1.304688;113.000000;53.000000;63.000000;
1.306641;146.000000;53.000000;63.000000;
1.308594;176.000000;53.000000;63.000000;
1.310547;178.000000;53.000000;63.000000;
1.312500;138.000000;53.000000;63.000000;
1.314453;104.000000;53.000000;63.000000;
1.316406;98.000000;53.000000;63.000000;
1.318359;98.000000;53.000000;63.000000;
1.320313;107.000000;53.000000;63.000000;
1.322266;149.000000;53.000000;63.000000;
1.324219;183.000000;53.000000;63.000000;
1.326172;178.000000;53.000000;63.000000;
1.328125;152.000000;53.000000;63.000000;
1.330078;149.000000;53.000000;63.000000;
1.332031;176.000000;53.000000;63.000000;
1.333984;184.000000;53.000000;63.000000;
1.335938;152.000000;53.000000;63.000000;
1.337891;122.000000;53.000000;63.000000;
1.339844;112.000000;53.000000;63.000000;
1.341797;90.000000;53.000000;63.000000;
1.343750;104.000000;53.000000;63.000000;
1.345703;161.000000;53.000000;63.000000;
1.347656;218.000000;53.000000;63.000000;
1.349609;253.000000;53.000000;63.000000;
1.351563;264.000000;53.000000;63.000000;
1.353516;245.000000;53.000000;63.000000;
1.355469;211.000000;53.000000;63.000000;
1.357422;218.000000;53.000000;63.000000;
1.359375;226.000000;53.000000;63.000000;
1.361328;178.000000;53.000000;63.000000;
1.363281;120.000000;53.000000;63.000000;
1.365234;116.000000;53.000000;63.000000;
1.367188;165.000000;53.000000;63.000000;
1.369141;196.000000;53.000000;63.000000;
1.371094;189.000000;53.000000;63.000000;
1.373047;165.000000;53.000000;63.000000;
1.375000;128.000000;53.000000;63.000000;
1.376953;112.000000;53.000000;63.000000;
1.378906;88.000000;53.000000;63.000000;
1.380859;8.000000;53.000000;63.000000;
1.382813;-45.000000;53.000000;63.000000;
1.384766;-41.000000;53.000000;63.000000;
1.386719;-42.000000;53.000000;63.000000;
1.388672;-52.000000;53.000000;63.000000;
1.390625;-42.000000;53.000000;63.000000;
1.392578;-49.000000;53.000000;63.000000;
1.394531;-76.000000;53.000000;63.000000;
1.396484;-92.000000;53.000000;63.000000;
1.398438;-106.000000;53.000000;63.000000;
1.400391;-118.000000;53.000000;63.000000;
1.402344;-134.000000;53.000000;63.000000;
1.404297;-150.000000;53.000000;63.000000;
1.406250;-166.000000;53.000000;63.000000;
1.408203;-179.000000;53.000000;63.000000;
1.410156;-166.000000;53.000000;63.000000;
1.412109;-138.000000;53.000000;63.000000;
1.414063;-119.000000;53.000000;63.000000;
1.416016;-115.000000;53.000000;63.000000;
1.417969;-122.000000;53.000000;63.000000;
1.419922;-133.000000;53.000000;63.000000;
1.421875;-145.000000;53.000000;63.000000;
1.423828;-151.000000;53.000000;63.000000;
1.425781;-147.000000;53.000000;63.000000;
1.427734;-125.000000;53.000000;63.000000;
1.429688;-103.000000;53.000000;63.000000;
1.431641;-106.000000;53.000000;63.000000;
1.433594;-118.000000;53.000000;63.000000;
1.435547;-129.000000;53.000000;63.000000;
1.437500;-138.000000;53.000000;63.000000;
1.439453;-138.000000;53.000000;63.000000;
1.441406;-118.000000;53.000000;63.000000;
1.443359;-82.000000;53.000000;63.000000;
1.445313;-70.000000;53.000000;63.000000;
1.447266;-107.000000;53.000000;63.000000;
1.449219;-93.000000;53.000000;63.000000;
1.451172;-56.000000;53.000000;63.000000;
1.453125;-42.000000;53.000000;63.000000;
1.455078;-74.000000;53.000000;63.000000;
1.457031;-85.000000;53.000000;63.000000;
1.458984;-52.000000;53.000000;63.000000;
1.460938;2.000000;53.000000;63.000000;
1.462891;34.000000;53.000000;63.000000;
1.464844;34.000000;53.000000;63.000000;
1.466797;36.000000;53.000000;63.000000;
1.468750;40.000000;53.000000;63.000000;
1.470703;60.000000;53.000000;63.000000;
1.472656;81.000000;53.000000;63.000000;
1.474609;81.000000;53.000000;63.000000;
1.476563;67.000000;53.000000;63.000000;
1.478516;58.000000;53.000000;63.000000;
1.480469;48.000000;53.000000;63.000000;
1.482422;41.000000;53.000000;63.000000;
1.484375;45.000000;53.000000;63.000000;
1.486328;50.000000;53.000000;63.000000;
1.488281;39.000000;53.000000;63.000000;
1.490234;9.000000;53.000000;63.000000;
1.492188;18.000000;53.000000;63.000000;
1.494141;65.000000;53.000000;63.000000;
1.496094;64.000000;53.000000;63.000000;
1.498047;27.000000;53.000000;63.000000;
1.500000;19.000000;53.000000;63.000000;
1.501953;45.000000;53.000000;63.000000;
1.503906;97.000000;53.000000;63.000000;
1.505859;141.000000;53.000000;63.000000;
1.507813;136.000000;53.000000;63.000000;
1.509766;119.000000;53.000000;63.000000;
1.511719;139.000000;53.000000;63.000000;
1.513672;160.000000;53.000000;63.000000;
1.515625;152.000000;53.000000;63.000000;
1.517578;120.000000;53.000000;63.000000;
1.519531;96.000000;53.000000;63.000000;
1.521484;93.000000;53.000000;63.000000;
1.523438;103.000000;53.000000;63.000000;
1.525391;104.000000;53.000000;63.000000;
1.527344;92.000000;53.000000;63.000000;
1.529297;89.000000;53.000000;63.000000;
1.531250;113.000000;53.000000;63.000000;
1.533203;140.000000;53.000000;63.000000;
1.535156;154.000000;53.000000;63.000000;
1.537109;162.000000;53.000000;63.000000;
1.539063;179.000000;53.000000;63.000000;
1.541016;211.000000;53.000000;63.000000;
1.542969;231.000000;53.000000;63.000000;
1.544922;230.000000;53.000000;63.000000;
1.546875;228.000000;53.000000;63.000000;
1.548828;231.000000;53.000000;63.000000;
1.550781;226.000000;53.000000;63.000000;
1.552734;226.000000;53.000000;63.000000;
1.554688;224.000000;53.000000;63.000000;
1.556641;208.000000;53.000000;63.000000;
1.558594;213.000000;53.000000;63.000000;
1.560547;241.000000;53.000000;63.000000;
1.562500;272.000000;53.000000;63.000000;
1.564453;291.000000;53.000000;63.000000;
1.566406;326.000000;53.000000;63.000000;
1.568359;354.000000;53.000000;63.000000;
1.570313;348.000000;53.000000;63.000000;
1.572266;327.000000;53.000000;63.000000;
1.574219;299.000000;53.000000;63.000000;
1.576172;275.000000;53.000000;63.000000;
1.578125;272.000000;53.000000;63.000000;
1.580078;295.000000;53.000000;63.000000;
1.582031;322.000000;53.000000;63.000000;
1.583984;325.000000;53.000000;63.000000;
1.585938;316.000000;53.000000;63.000000;
1.587891;299.000000;53.000000;63.000000;
1.589844;280.000000;53.000000;63.000000;
1.591797;285.000000;53.000000;63.000000;
1.593750;282.000000;53.000000;63.000000;
1.595703;233.000000;53.000000;63.000000;
1.597656;149.000000;53.000000;63.000000;
1.599609;67.000000;53.000000;63.000000;
1.601563;39.000000;53.000000;63.000000;
1.603516;72.000000;53.000000;63.000000;
1.605469;115.000000;53.000000;63.000000;
1.607422;122.000000;53.000000;63.000000;
1.609375;103.000000;53.000000;63.000000;
1.611328;99.000000;53.000000;63.000000;
1.613281;112.000000;53.000000;63.000000;
1.615234;98.000000;53.000000;63.000000;
1.617188;39.000000;53.000000;63.000000;
1.619141;-13.000000;53.000000;63.000000;
1.621094;-59.000000;53.000000;63.000000;
1.623047;-98.000000;53.000000;63.000000;
1.625000;-99.000000;53.000000;63.000000;
1.626953;-41.000000;53.000000;63.000000;
1.628906;22.000000;53.000000;63.000000;
1.630859;33.000000;53.000000;63.000000;
1.632813;9.000000;53.000000;63.000000;
1.634766;-13.000000;53.000000;63.000000;
1.636719;-12.000000;53.000000;63.000000;
1.638672;20.000000;53.000000;63.000000;
1.640625;41.000000;53.000000;63.000000;
1.642578;25.000000;53.000000;63.000000;
1.644531;-17.000000;53.000000;63.000000;
1.646484;-66.000000;53.000000;63.000000;
1.648438;-97.000000;53.000000;63.000000;
1.650391;-87.000000;53.000000;63.000000;
1.652344;-69.000000;53.000000;63.000000;
1.654297;-60.000000;53.000000;63.000000;
1.656250;-67.000000;53.000000;63.000000;
1.658203;-108.000000;53.000000;63.000000;
1.660156;-146.000000;53.000000;63.000000;
1.662109;-100.000000;53.000000;63.000000;
1.664063;-6.000000;53.000000;63.000000;
1.666016;39.000000;53.000000;63.000000;
1.667969;-20.000000;53.000000;63.000000;
1.669922;-102.000000;53.000000;63.000000;
1.671875;-87.000000;53.000000;63.000000;
1.673828;-20.000000;53.000000;63.000000;
1.675781;21.000000;53.000000;63.000000;
1.677734;3.000000;53.000000;63.000000;
1.679688;-4.000000;53.000000;63.000000;
1.681641;21.000000;53.000000;63.000000;
1.683594;48.000000;53.000000;63.000000;
1.685547;51.000000;53.000000;63.000000;
1.687500;55.000000;53.000000;63.000000;
1.689453;53.000000;53.000000;63.000000;
1.691406;43.000000;53.000000;63.000000;
1.693359;72.000000;53.000000;63.000000;
1.695313;113.000000;53.000000;63.000000;
1.697266;104.000000;53.000000;63.000000;
1.699219;42.000000;53.000000;63.000000;
1.701172;48.000000;53.000000;63.000000;
1.703125;122.000000;53.000000;63.000000;
1.705078;157.000000;53.000000;63.000000;
1.707031;104.000000;53.000000;63.000000;
1.708984;65.000000;53.000000;63.000000;
1.710938;66.000000;53.000000;63.000000;
1.712891;53.000000;53.000000;63.000000;
1.714844;39.000000;53.000000;63.000000;
1.716797;50.000000;53.000000;63.000000;
1.718750;67.000000;53.000000;63.000000;
1.720703;66.000000;53.000000;63.000000;
1.722656;52.000000;53.000000;63.000000;
1.724609;61.000000;53.000000;63.000000;
1.726563;76.000000;53.000000;63.000000;
1.728516;68.000000;53.000000;63.000000;
1.730469;52.000000;53.000000;63.000000;
1.732422;59.000000;53.000000;63.000000;
1.734375;84.000000;53.000000;63.000000;
1.736328;92.000000;53.000000;63.000000;
1.738281;65.000000;53.000000;63.000000;
1.740234;39.000000;53.000000;63.000000;
1.742188;51.000000;53.000000;63.000000;
1.744141;59.000000;53.000000;63.000000;
1.746094;58.000000;53.000000;63.000000;
1.748047;41.000000;53.000000;63.000000;
1.750000;10.000000;53.000000;63.000000;
1.751953;10.000000;53.000000;63.000000;
1.753906;68.000000;53.000000;63.000000;
1.755859;102.000000;53.000000;63.000000;
1.757813;80.000000;53.000000;63.000000;
1.759766;38.000000;53.000000;63.000000;
1.761719;8.000000;53.000000;63.000000;
1.763672;22.000000;53.000000;63.000000;
1.765625;45.000000;53.000000;63.000000;
1.767578;58.000000;53.000000;63.000000;
1.769531;83.000000;53.000000;63.000000;
1.771484;121.000000;53.000000;63.000000;
1.773438;160.000000;53.000000;63.000000;
1.775391;181.000000;53.000000;63.000000;
1.777344;202.000000;53.000000;63.000000;
1.779297;224.000000;53.000000;63.000000;
1.781250;229.000000;53.000000;63.000000;
1.783203;212.000000;53.000000;63.000000;
1.785156;184.000000;53.000000;63.000000;
1.787109;157.000000;53.000000;63.000000;
1.789063;152.000000;53.000000;63.000000;
1.791016;165.000000;53.000000;63.000000;
1.792969;177.000000;53.000000;63.000000;
1.794922;179.000000;53.000000;63.000000;
1.796875;168.000000;53.000000;63.000000;
1.798828;150.000000;53.000000;63.000000;
1.800781;164.000000;53.000000;63.000000;
1.802734;201.000000;53.000000;63.000000;
1.804688;233.000000;53.000000;63.000000;
1.806641;241.000000;53.000000;63.000000;
1.808594;231.000000;53.000000;63.000000;
1.810547;210.000000;53.000000;63.000000;
1.812500;179.000000;53.000000;63.000000;
1.814453;162.000000;53.000000;63.000000;
1.816406;163.000000;53.000000;63.000000;
1.818359;176.000000;53.000000;63.000000;
1.820313;188.000000;53.000000;63.000000;
1.822266;180.000000;53.000000;63.000000;
1.824219;156.000000;53.000000;63.000000;
1.826172;180.000000;53.000000;63.000000;
1.828125;227.000000;53.000000;63.000000;
1.830078;252.000000;53.000000;63.000000;
1.832031;256.000000;53.000000;63.000000;
1.833984;233.000000;53.000000;63.000000;
1.835938;180.000000;53.000000;63.000000;
1.837891;123.000000;53.000000;63.000000;
1.839844;112.000000;53.000000;63.000000;
1.841797;124.000000;53.000000;63.000000;
1.843750;118.000000;53.000000;63.000000;
1.845703;100.000000;53.000000;63.000000;
1.847656;107.000000;53.000000;63.000000;
1.849609;149.000000;53.000000;63.000000;
1.851563;188.000000;53.000000;63.000000;
1.853516;193.000000;53.000000;63.000000;
1.855469;151.000000;53.000000;63.000000;
1.857422;107.000000;53.000000;63.000000;
1.859375;115.000000;53.000000;63.000000;
1.861328;173.000000;53.000000;63.000000;
1.863281;209.000000;53.000000;63.000000;
1.865234;186.000000;53.000000;63.000000;
1.867188;165.000000;53.000000;63.000000;
1.869141;162.000000;53.000000;63.000000;
1.871094;153.000000;53.000000;63.000000;
1.873047;125.000000;53.000000;63.000000;
1.875000;105.000000;53.000000;63.000000;
1.876953;115.000000;53.000000;63.000000;
1.878906;119.000000;53.000000;63.000000;
1.880859;115.000000;53.000000;63.000000;
1.882813;116.000000;53.000000;63.000000;
1.884766;132.000000;53.000000;63.000000;
1.886719;145.000000;53.000000;63.000000;
1.888672;135.000000;53.000000;63.000000;
1.890625;114.000000;53.000000;63.000000;
1.892578;116.000000;53.000000;63.000000;
1.894531;133.000000;53.000000;63.000000;
1.896484;131.000000;53.000000;63.000000;
1.898438;117.000000;53.000000;63.000000;
1.900391;98.000000;53.000000;63.000000;
1.902344;69.000000;53.000000;63.000000;
1.904297;67.000000;53.000000;63.000000;
1.906250;83.000000;53.000000;63.000000;
1.908203;85.000000;53.000000;63.000000;
1.910156;73.000000;53.000000;63.000000;
1.912109;77.000000;53.000000;63.000000;
1.914063;89.000000;53.000000;63.000000;
1.916016;85.000000;53.000000;63.000000;
1.917969;68.000000;53.000000;63.000000;
1.919922;61.000000;53.000000;63.000000;
1.921875;77.000000;53.000000;63.000000;
1.923828;84.000000;53.000000;63.000000;
1.925781;64.000000;53.000000;63.000000;
1.927734;54.000000;53.000000;63.000000;
1.929688;55.000000;53.000000;63.000000;
1.931641;67.000000;53.000000;63.000000;
1.933594;81.000000;53.000000;63.000000;
1.935547;112.000000;53.000000;63.000000;
1.937500;128.000000;53.000000;63.000000;
1.939453;118.000000;53.000000;63.000000;
1.941406;91.000000;53.000000;63.000000;
1.943359;60.000000;53.000000;63.000000;
1.945313;53.000000;53.000000;63.000000;
1.947266;43.000000;53.000000;63.000000;
1.949219;12.000000;53.000000;63.000000;
1.951172;9.000000;53.000000;63.000000;
1.953125;57.000000;53.000000;63.000000;
1.955078;109.000000;53.000000;63.000000;
1.957031;119.000000;53.000000;63.000000;
1.958984;100.000000;53.000000;63.000000;
1.960938;85.000000;53.000000;63.000000;
1.962891;64.000000;53.000000;63.000000;
1.964844;52.000000;53.000000;63.000000;
1.966797;54.000000;53.000000;63.000000;
1.968750;52.000000;53.000000;63.000000;
1.970703;35.000000;53.000000;63.000000;
1.972656;5.000000;53.000000;63.000000;
1.974609;-20.000000;53.000000;63.000000;
1.976563;-21.000000;53.000000;63.000000;
1.978516;-7.000000;53.000000;63.000000;
1.980469;10.000000;53.000000;63.000000;
1.982422;42.000000;53.000000;63.000000;
1.984375;24.000000;53.000000;63.000000;
1.986328;-52.000000;53.000000;63.000000;
1.988281;-77.000000;53.000000;63.000000;
1.990234;-41.000000;53.000000;63.000000;
1.992188;1.000000;53.000000;63.000000;
1.994141;-14.000000;53.000000;63.000000;
1.996094;-71.000000;53.000000;63.000000;
1.998047;-104.000000;53.000000;63.000000;
2.000000;-98.000000;53.000000;63.000000;
2.001953;-83.000000;53.000000;63.000000;
2.003906;-101.000000;53.000000;63.000000;
2.005859;-105.000000;53.000000;63.000000;
2.007813;-70.000000;53.000000;63.000000;
2.009766;-61.000000;53.000000;63.000000;
2.011719;-59.000000;53.000000;63.000000;
2.013672;-25.000000;53.000000;63.000000;
2.015625;32.000000;53.000000;63.000000;
2.017578;83.000000;53.000000;63.000000;
2.019531;121.000000;53.000000;63.000000;
2.021484;146.000000;53.000000;63.000000;
2.023438;160.000000;53.000000;63.000000;
2.025391;149.000000;53.000000;63.000000;
2.027344;116.000000;53.000000;63.000000;
2.029297;87.000000;53.000000;63.000000;
2.031250;80.000000;53.000000;63.000000;
2.033203;73.000000;53.000000;63.000000;
2.035156;64.000000;53.000000;63.000000;
2.037109;64.000000;53.000000;63.000000;
2.039063;77.000000;53.000000;63.000000;
2.041016;103.000000;53.000000;63.000000;
2.042969;123.000000;53.000000;63.000000;
2.044922;140.000000;53.000000;63.000000;
2.046875;155.000000;53.000000;63.000000;
2.048828;168.000000;53.000000;63.000000;
2.050781;166.000000;53.000000;63.000000;
2.052734;162.000000;53.000000;63.000000;
2.054688;155.000000;53.000000;63.000000;
2.056641;139.000000;53.000000;63.000000;
2.058594;132.000000;53.000000;63.000000;
2.060547;161.000000;53.000000;63.000000;
2.062500;216.000000;53.000000;63.000000;
2.064453;226.000000;53.000000;63.000000;
2.066406;181.000000;53.000000;63.000000;
2.068359;153.000000;53.000000;63.000000;
2.070313;151.000000;53.000000;63.000000;
2.072266;139.000000;53.000000;63.000000;
2.074219;117.000000;53.000000;63.000000;
2.076172;105.000000;53.000000;63.000000;
2.078125;113.000000;53.000000;63.000000;
2.080078;109.000000;53.000000;63.000000;
2.082031;76.000000;53.000000;63.000000;
2.083984;84.000000;53.000000;63.000000;
2.085938;136.000000;53.000000;63.000000;
2.087891;162.000000;53.000000;63.000000;
2.089844;150.000000;53.000000;63.000000;
2.091797;168.000000;53.000000;63.000000;
2.093750;216.000000;53.000000;63.000000;
2.095703;245.000000;53.000000;63.000000;
2.097656;220.000000;53.000000;63.000000;
2.099609;168.000000;53.000000;63.000000;
2.101563;153.000000;53.000000;63.000000;
2.103516;182.000000;53.000000;63.000000;
2.105469;200.000000;53.000000;63.000000;
2.107422;173.000000;53.000000;63.000000;
2.109375;130.000000;53.000000;63.000000;
2.111328;122.000000;53.000000;63.000000;
2.113281;150.000000;53.000000;63.000000;
2.115234;144.000000;53.000000;63.000000;
2.117188;91.000000;53.000000;63.000000;
2.119141;45.000000;53.000000;63.000000;
2.121094;26.000000;53.000000;63.000000;
2.123047;21.000000;53.000000;63.000000;
2.125000;7.000000;53.000000;63.000000;
2.126953;-23.000000;53.000000;63.000000;
2.128906;-74.000000;53.000000;63.000000;
2.130859;-105.000000;53.000000;63.000000;
2.132813;-54.000000;53.000000;63.000000;
2.134766;21.000000;53.000000;63.000000;
2.136719;54.000000;53.000000;63.000000;
2.138672;44.000000;53.000000;63.000000;
2.140625;12.000000;53.000000;63.000000;
2.142578;-26.000000;53.000000;63.000000;
2.144531;-34.000000;53.000000;63.000000;
2.146484;-28.000000;53.000000;63.000000;
2.148438;-70.000000;53.000000;63.000000;
2.150391;-118.000000;53.000000;63.000000;
2.152344;-142.000000;53.000000;63.000000;
2.154297;-135.000000;53.000000;63.000000;
2.156250;-108.000000;53.000000;63.000000;
2.158203;-86.000000;53.000000;63.000000;
2.160156;-59.000000;53.000000;63.000000;
2.162109;-35.000000;53.000000;63.000000;
2.164063;-12.000000;53.000000;63.000000;
2.166016;18.000000;53.000000;63.000000;
2.167969;22.000000;53.000000;63.000000;
2.169922;7.000000;53.000000;63.000000;
2.171875;4.000000;53.000000;63.000000;
2.173828;8.000000;53.000000;63.000000;
2.175781;13.000000;53.000000;63.000000;
2.177734;37.000000;53.000000;63.000000;
2.179688;72.000000;53.000000;63.000000;
2.181641;116.000000;53.000000;63.000000;
2.183594;125.000000;53.000000;63.000000;
2.185547;71.000000;53.000000;63.000000;
2.187500;2.000000;53.000000;63.000000;
2.189453;6.000000;53.000000;63.000000;
2.191406;49.000000;53.000000;63.000000;
2.193359;55.000000;53.000000;63.000000;
2.195313;38.000000;53.000000;63.000000;
2.197266;36.000000;53.000000;63.000000;
2.199219;59.000000;53.000000;63.000000;
2.201172;96.000000;53.000000;63.000000;
2.203125;114.000000;53.000000;63.000000;
2.205078;108.000000;53.000000;63.000000;
2.207031;89.000000;53.000000;63.000000;
2.208984;88.000000;53.000000;63.000000;
2.210938;121.000000;53.000000;63.000000;
2.212891;135.000000;53.000000;63.000000;
2.214844;117.000000;53.000000;63.000000;
2.216797;113.000000;53.000000;63.000000;
2.218750;153.000000;53.000000;63.000000;
2.220703;198.000000;53.000000;63.000000;
2.222656;214.000000;53.000000;63.000000;
2.224609;218.000000;54.000000;69.000000;
2.226563;209.000000;54.000000;69.000000;
2.228516;168.000000;54.000000;69.000000;
2.230469;109.000000;54.000000;69.000000;
2.232422;86.000000;54.000000;69.000000;
2.234375;115.000000;54.000000;69.000000;
2.236328;150.000000;54.000000;69.000000;
2.238281;181.000000;54.000000;69.000000;
2.240234;180.000000;54.000000;69.000000;
2.242188;140.000000;54.000000;69.000000;
2.244141;105.000000;54.000000;69.000000;
2.246094;104.000000;54.000000;69.000000;
2.248047;132.000000;54.000000;69.000000;
2.250000;138.000000;54.000000;69.000000;
2.251953;100.000000;54.000000;69.000000;
2.253906;66.000000;54.000000;69.000000;
2.255859;66.000000;54.000000;69.000000;
2.257813;72.000000;54.000000;69.000000;
2.259766;85.000000;54.000000;69.000000;
2.261719;103.000000;54.000000;69.000000;
2.263672;128.000000;54.000000;69.000000;
2.265625;155.000000;54.000000;69.000000;
2.267578;164.000000;54.000000;69.000000;
2.269531;155.000000;54.000000;69.000000;
2.271484;154.000000;54.000000;69.000000;
2.273438;168.000000;54.000000;69.000000;
2.275391;193.000000;54.000000;69.000000;
2.277344;215.000000;54.000000;69.000000;
2.279297;230.000000;54.000000;69.000000;
2.281250;227.000000;54.000000;69.000000;
2.283203;193.000000;54.000000;69.000000;
2.285156;166.000000;54.000000;69.000000;
2.287109;194.000000;54.000000;69.000000;
2.289063;224.000000;54.000000;69.000000;
2.291016;210.000000;54.000000;69.000000;
2.292969;183.000000;54.000000;69.000000;
2.294922;192.000000;54.000000;69.000000;
2.296875;225.000000;54.000000;69.000000;
2.298828;246.000000;54.000000;69.000000;
2.300781;240.000000;54.000000;69.000000;
2.302734;234.000000;54.000000;69.000000;
2.304688;250.000000;54.000000;69.000000;
2.306641;265.000000;54.000000;69.000000;
2.308594;288.000000;54.000000;69.000000;
2.310547;310.000000;54.000000;69.000000;
2.312500;305.000000;54.000000;69.000000;
2.314453;272.000000;54.000000;69.000000;
2.316406;277.000000;54.000000;69.000000;
2.318359;313.000000;54.000000;69.000000;
2.320313;326.000000;54.000000;69.000000;
2.322266;307.000000;54.000000;69.000000;
2.324219;274.000000;54.000000;69.000000;
2.326172;227.000000;54.000000;69.000000;
2.328125;181.000000;54.000000;69.000000;
2.330078;149.000000;54.000000;69.000000;
2.332031;131.000000;54.000000;69.000000;
2.333984;106.000000;54.000000;69.000000;
2.335938;90.000000;54.000000;69.000000;
2.337891;83.000000;54.000000;69.000000;
2.339844;50.000000;54.000000;69.000000;
2.341797;8.000000;54.000000;69.000000;
2.343750;-7.000000;54.000000;69.000000;
2.345703;4.000000;54.000000;69.000000;
2.347656;6.000000;54.000000;69.000000;
2.349609;-14.000000;54.000000;69.000000;
2.351563;-59.000000;54.000000;69.000000;
2.353516;-87.000000;54.000000;69.000000;
2.355469;-81.000000;54.000000;69.000000;
2.357422;-43.000000;54.000000;69.000000;
2.359375;-10.000000;54.000000;69.000000;
2.361328;-8.000000;54.000000;69.000000;
2.363281;-23.000000;54.000000;69.000000;
2.365234;-2.000000;54.000000;69.000000;
2.367188;49.000000;54.000000;69.000000;
2.369141;56.000000;54.000000;69.000000;
2.371094;28.000000;54.000000;69.000000;
2.373047;7.000000;54.000000;69.000000;
2.375000;-4.000000;54.000000;69.000000;
2.376953;-12.000000;54.000000;69.000000;
2.378906;-13.000000;54.000000;69.000000;
2.380859;-28.000000;54.000000;69.000000;
2.382813;-35.000000;54.000000;69.000000;
2.384766;-3.000000;54.000000;69.000000;
2.386719;21.000000;54.000000;69.000000;
2.388672;32.000000;54.000000;69.000000;
2.390625;64.000000;54.000000;69.000000;
2.392578;114.000000;54.000000;69.000000;
2.394531;132.000000;54.000000;69.000000;
2.396484;105.000000;54.000000;69.000000;
2.398438;81.000000;54.000000;69.000000;
2.400391;91.000000;54.000000;69.000000;
2.402344;112.000000;54.000000;69.000000;
2.404297;104.000000;54.000000;69.000000;
2.406250;97.000000;54.000000;69.000000;
2.408203;91.000000;54.000000;69.000000;
2.410156;102.000000;54.000000;69.000000;
2.412109;135.000000;54.000000;69.000000;
2.414063;165.000000;54.000000;69.000000;
2.416016;137.000000;54.000000;69.000000;
2.417969;103.000000;54.000000;69.000000;
2.419922;119.000000;54.000000;69.000000;
2.421875;166.000000;54.000000;69.000000;
2.423828;186.000000;54.000000;69.000000;
2.425781;197.000000;54.000000;69.000000;
2.427734;220.000000;54.000000;69.000000;
2.429688;229.000000;54.000000;69.000000;
2.431641;226.000000;54.000000;69.000000;
2.433594;241.000000;54.000000;69.000000;
2.435547;262.000000;54.000000;69.000000;
2.437500;247.000000;54.000000;69.000000;
2.439453;200.000000;54.000000;69.000000;
2.441406;171.000000;54.000000;69.000000;
2.443359;181.000000;54.000000;69.000000;
2.445313;185.000000;54.000000;69.000000;
2.447266;173.000000;54.000000;69.000000;
2.449219;176.000000;54.000000;69.000000;
2.451172;181.000000;54.000000;69.000000;
2.453125;166.000000;54.000000;69.000000;
2.455078;137.000000;54.000000;69.000000;
2.457031;105.000000;54.000000;69.000000;
2.458984;71.000000;54.000000;69.000000;
2.460938;57.000000;54.000000;69.000000;
2.462891;65.000000;54.000000;69.000000;
2.464844;61.000000;54.000000;69.000000;
2.466797;37.000000;54.000000;69.000000;
2.468750;32.000000;54.000000;69.000000;
2.470703;88.000000;54.000000;69.000000;
2.472656;124.000000;54.000000;69.000000;
2.474609;105.000000;54.000000;69.000000;
2.476563;76.000000;54.000000;69.000000;
2.478516;70.000000;54.000000;69.000000;
2.480469;85.000000;54.000000;69.000000;
2.482422;80.000000;54.000000;69.000000;
2.484375;50.000000;54.000000;69.000000;
2.486328;48.000000;54.000000;69.000000;
2.488281;82.000000;54.000000;69.000000;
2.490234;116.000000;54.000000;69.000000;
2.492188;130.000000;54.000000;69.000000;
2.494141;115.000000;54.000000;69.000000;
2.496094;108.000000;54.000000;69.000000;
2.498047;129.000000;54.000000;69.000000;
2.500000;137.000000;54.000000;69.000000;
2.501953;117.000000;54.000000;69.000000;
2.503906;102.000000;54.000000;69.000000;
2.505859;113.000000;54.000000;69.000000;
2.507813;133.000000;54.000000;69.000000;
2.509766;133.000000;54.000000;69.000000;
2.511719;118.000000;54.000000;69.000000;
2.513672;115.000000;54.000000;69.000000;
2.515625;117.000000;54.000000;69.000000;
2.517578;120.000000;54.000000;69.000000;
2.519531;123.000000;54.000000;69.000000;
2.521484;130.000000;54.000000;69.000000;
2.523438;100.000000;54.000000;69.000000;
2.525391;50.000000;54.000000;69.000000;
2.527344;39.000000;54.000000;69.000000;
2.529297;55.000000;54.000000;69.000000;
2.531250;90.000000;54.000000;69.000000;
2.533203;130.000000;54.000000;69.000000;
2.535156;135.000000;54.000000;69.000000;
2.537109;122.000000;54.000000;69.000000;
2.539063;129.000000;54.000000;69.000000;
2.541016;130.000000;54.000000;69.000000;
2.542969;122.000000;54.000000;69.000000;
2.544922;134.000000;54.000000;69.000000;
2.546875;164.000000;54.000000;69.000000;
2.548828;193.000000;54.000000;69.000000;
2.550781;210.000000;54.000000;69.000000;
2.552734;186.000000;54.000000;69.000000;
2.554688;136.000000;54.000000;69.000000;
2.556641;99.000000;54.000000;69.000000;
2.558594;87.000000;54.000000;69.000000;
2.560547;83.000000;54.000000;69.000000;
2.562500;88.000000;54.000000;69.000000;
2.564453;107.000000;54.000000;69.000000;
2.566406;108.000000;54.000000;69.000000;
2.568359;86.000000;54.000000;69.000000;
2.570313;69.000000;54.000000;69.000000;
2.572266;75.000000;54.000000;69.000000;
2.574219;89.000000;54.000000;69.000000;
2.576172;102.000000;54.000000;69.000000;
2.578125;105.000000;54.000000;69.000000;
