Time (s);Electrode;Attention;Meditation;Sampling Rate
2.193359;-46.000000;43.000000;75.000000;
2.195313;-42.000000;43.000000;75.000000;
2.197266;-11.000000;43.000000;75.000000;
2.199219;25.000000;43.000000;75.000000;
2.201172;51.000000;43.000000;75.000000;
2.203125;39.000000;43.000000;75.000000;
2.205078;39.000000;43.000000;75.000000;
2.207031;87.000000;43.000000;75.000000;
2.208984;122.000000;43.000000;75.000000;
2.210938;113.000000;43.000000;75.000000;
2.212891;83.000000;43.000000;75.000000;
2.214844;57.000000;43.000000;75.000000;
2.216797;43.000000;43.000000;75.000000;
2.218750;43.000000;43.000000;75.000000;
2.220703;43.000000;43.000000;75.000000;
2.222656;44.000000;43.000000;75.000000;
2.224609;51.000000;43.000000;75.000000;
2.226563;21.000000;43.000000;75.000000;
2.228516;1.000000;43.000000;75.000000;
2.230469;-9.000000;43.000000;75.000000;
2.232422;-18.000000;43.000000;75.000000;
2.234375;-1.000000;43.000000;75.000000;
2.236328;19.000000;43.000000;75.000000;
2.238281;9.000000;43.000000;75.000000;
2.240234;0.000000;43.000000;75.000000;
2.242188;18.000000;43.000000;75.000000;
2.244141;53.000000;43.000000;75.000000;
2.246094;50.000000;43.000000;75.000000;
2.248047;17.000000;43.000000;75.000000;
2.250000;18.000000;43.000000;75.000000;
2.251953;52.000000;43.000000;75.000000;
2.253906;70.000000;43.000000;75.000000;
2.255859;84.000000;43.000000;75.000000;
2.257813;91.000000;43.000000;75.000000;
2.259766;61.000000;43.000000;75.000000;
2.261719;20.000000;43.000000;75.000000;
2.263672;18.000000;43.000000;75.000000;
2.265625;52.000000;43.000000;75.000000;
2.267578;81.000000;43.000000;75.000000;
2.269531;65.000000;43.000000;75.000000;
2.271484;18.000000;43.000000;75.000000;
2.273438;-13.000000;43.000000;75.000000;
2.275391;-3.000000;43.000000;75.000000;
2.277344;44.000000;43.000000;75.000000;
2.279297;80.000000;43.000000;75.000000;
2.281250;67.000000;43.000000;75.000000;
2.283203;17.000000;43.000000;75.000000;
2.285156;-30.000000;43.000000;75.000000;
2.287109;-42.000000;43.000000;75.000000;
2.289063;-22.000000;43.000000;75.000000;
2.291016;-5.000000;43.000000;75.000000;
2.292969;-9.000000;43.000000;75.000000;
2.294922;-20.000000;43.000000;75.000000;
2.296875;-11.000000;43.000000;75.000000;
2.298828;-6.000000;43.000000;75.000000;
2.300781;-10.000000;43.000000;75.000000;
2.302734;3.000000;43.000000;75.000000;
2.304688;13.000000;43.000000;75.000000;
2.306641;-6.000000;43.000000;75.000000;
2.308594;-20.000000;43.000000;75.000000;
2.310547;6.000000;43.000000;75.000000;
2.312500;45.000000;43.000000;75.000000;
2.314453;66.000000;43.000000;75.000000;
2.316406;42.000000;43.000000;75.000000;
2.318359;0.000000;43.000000;75.000000;
2.320313;-21.000000;43.000000;75.000000;
2.322266;-6.000000;43.000000;75.000000;
2.324219;22.000000;43.000000;75.000000;
2.326172;36.000000;43.000000;75.000000;
2.328125;26.000000;43.000000;75.000000;
2.330078;28.000000;43.000000;75.000000;
2.332031;41.000000;43.000000;75.000000;
2.333984;44.000000;43.000000;75.000000;
2.335938;34.000000;43.000000;75.000000;
2.337891;33.000000;43.000000;75.000000;
2.339844;45.000000;43.000000;75.000000;
2.341797;33.000000;43.000000;75.000000;
2.343750;-11.000000;43.000000;75.000000;
2.345703;-30.000000;43.000000;75.000000;
2.347656;0.000000;43.000000;75.000000;
2.349609;25.000000;43.000000;75.000000;
2.351563;45.000000;43.000000;75.000000;
2.353516;45.000000;43.000000;75.000000;
2.355469;36.000000;43.000000;75.000000;
2.357422;37.000000;43.000000;75.000000;
2.359375;55.000000;43.000000;75.000000;
2.361328;53.000000;43.000000;75.000000;
2.363281;32.000000;43.000000;75.000000;
2.365234;8.000000;43.000000;75.000000;
2.367188;-11.000000;43.000000;75.000000;
2.369141;9.000000;43.000000;75.000000;
2.371094;38.000000;43.000000;75.000000;
2.373047;44.000000;43.000000;75.000000;
2.375000;29.000000;43.000000;75.000000;
2.376953;0.000000;43.000000;75.000000;
2.378906;-10.000000;43.000000;75.000000;
2.380859;18.000000;43.000000;75.000000;
2.382813;44.000000;43.000000;75.000000;
2.384766;41.000000;43.000000;75.000000;
2.386719;25.000000;43.000000;75.000000;
2.388672;17.000000;43.000000;75.000000;
2.390625;37.000000;43.000000;75.000000;
2.392578;85.000000;43.000000;75.000000;
2.394531;113.000000;43.000000;75.000000;
2.396484;102.000000;43.000000;75.000000;
2.398438;70.000000;43.000000;75.000000;
2.400391;55.000000;43.000000;75.000000;
2.402344;57.000000;43.000000;75.000000;
2.404297;44.000000;43.000000;75.000000;
2.406250;12.000000;43.000000;75.000000;
2.408203;-6.000000;43.000000;75.000000;
2.410156;-4.000000;43.000000;75.000000;
2.412109;4.000000;43.000000;75.000000;
2.414063;-6.000000;43.000000;75.000000;
2.416016;-29.000000;43.000000;75.000000;
2.417969;-28.000000;43.000000;75.000000;
2.419922;-13.000000;43.000000;75.000000;
2.421875;-7.000000;43.000000;75.000000;
2.423828;-5.000000;43.000000;75.000000;
2.425781;12.000000;43.000000;75.000000;
2.427734;59.000000;43.000000;75.000000;
2.429688;93.000000;43.000000;75.000000;
2.431641;76.000000;43.000000;75.000000;
2.433594;36.000000;43.000000;75.000000;
2.435547;13.000000;43.000000;75.000000;
2.437500;10.000000;43.000000;75.000000;
2.439453;18.000000;43.000000;75.000000;
2.441406;32.000000;43.000000;75.000000;
2.443359;39.000000;43.000000;75.000000;
2.445313;34.000000;43.000000;75.000000;
2.447266;16.000000;43.000000;75.000000;
2.449219;-1.000000;43.000000;75.000000;
2.451172;1.000000;43.000000;75.000000;
2.453125;57.000000;43.000000;75.000000;
2.455078;130.000000;43.000000;75.000000;
2.457031;122.000000;43.000000;75.000000;
2.458984;55.000000;43.000000;75.000000;
2.460938;32.000000;43.000000;75.000000;
2.462891;54.000000;43.000000;75.000000;
2.464844;58.000000;43.000000;75.000000;
2.466797;42.000000;43.000000;75.000000;
2.468750;35.000000;43.000000;75.000000;
2.470703;52.000000;43.000000;75.000000;
2.472656;44.000000;43.000000;75.000000;
2.474609;5.000000;43.000000;75.000000;
2.476563;0.000000;43.000000;75.000000;
2.478516;32.000000;43.000000;75.000000;
2.480469;68.000000;43.000000;75.000000;
2.482422;84.000000;43.000000;75.000000;
2.484375;58.000000;43.000000;75.000000;
2.486328;22.000000;43.000000;75.000000;
2.488281;6.000000;43.000000;75.000000;
2.490234;24.000000;43.000000;75.000000;
2.492188;34.000000;43.000000;75.000000;
2.494141;61.000000;43.000000;75.000000;
2.496094;67.000000;43.000000;75.000000;
2.498047;38.000000;43.000000;75.000000;
2.500000;2.000000;43.000000;75.000000;
2.501953;-2.000000;43.000000;75.000000;
2.503906;36.000000;43.000000;75.000000;
2.505859;58.000000;43.000000;75.000000;
2.507813;64.000000;43.000000;75.000000;
2.509766;60.000000;43.000000;75.000000;
2.511719;25.000000;43.000000;75.000000;
2.513672;-1.000000;43.000000;75.000000;
2.515625;-3.000000;43.000000;75.000000;
2.517578;7.000000;43.000000;75.000000;
2.519531;5.000000;43.000000;75.000000;
2.521484;-17.000000;43.000000;75.000000;
2.523438;-34.000000;43.000000;75.000000;
2.525391;-22.000000;43.000000;75.000000;
2.527344;-4.000000;43.000000;75.000000;
2.529297;4.000000;43.000000;75.000000;
2.531250;23.000000;43.000000;75.000000;
2.533203;41.000000;43.000000;75.000000;
2.535156;49.000000;43.000000;75.000000;
2.537109;22.000000;43.000000;75.000000;
2.539063;-11.000000;43.000000;75.000000;
2.541016;-21.000000;43.000000;75.000000;
2.542969;-10.000000;43.000000;75.000000;
2.544922;1.000000;43.000000;75.000000;
2.546875;6.000000;43.000000;75.000000;
2.548828;26.000000;43.000000;75.000000;
2.550781;48.000000;43.000000;75.000000;
2.552734;45.000000;43.000000;75.000000;
2.554688;41.000000;43.000000;75.000000;
2.556641;39.000000;43.000000;75.000000;
2.558594;20.000000;43.000000;75.000000;
2.560547;-2.000000;43.000000;75.000000;
2.562500;-1.000000;43.000000;75.000000;
2.564453;10.000000;43.000000;75.000000;
2.566406;38.000000;43.000000;75.000000;
2.568359;83.000000;43.000000;75.000000;
2.570313;88.000000;43.000000;75.000000;
2.572266;52.000000;43.000000;75.000000;
2.574219;42.000000;43.000000;75.000000;
2.576172;53.000000;43.000000;75.000000;
2.578125;45.000000;43.000000;75.000000;
2.580078;10.000000;43.000000;75.000000;
2.582031;-2.000000;43.000000;75.000000;
2.583984;24.000000;43.000000;75.000000;
2.585938;40.000000;43.000000;75.000000;
2.587891;20.000000;43.000000;75.000000;
2.589844;-5.000000;43.000000;75.000000;
2.591797;3.000000;43.000000;75.000000;
2.593750;18.000000;43.000000;75.000000;
2.595703;24.000000;43.000000;75.000000;
2.597656;51.000000;43.000000;75.000000;
2.599609;81.000000;43.000000;75.000000;
2.601563;93.000000;43.000000;75.000000;
2.603516;75.000000;43.000000;75.000000;
2.605469;50.000000;43.000000;75.000000;
2.607422;52.000000;43.000000;75.000000;
2.609375;80.000000;43.000000;75.000000;
2.611328;89.000000;43.000000;75.000000;
2.613281;92.000000;43.000000;75.000000;
2.615234;87.000000;43.000000;75.000000;
2.617188;84.000000;43.000000;75.000000;
2.619141;105.000000;43.000000;75.000000;
2.621094;123.000000;43.000000;75.000000;
2.623047;119.000000;43.000000;75.000000;
2.625000;109.000000;43.000000;75.000000;
2.626953;102.000000;43.000000;75.000000;
2.628906;84.000000;43.000000;75.000000;
2.630859;55.000000;43.000000;75.000000;
2.632813;26.000000;43.000000;75.000000;
2.634766;10.000000;43.000000;75.000000;
2.636719;22.000000;43.000000;75.000000;
2.638672;53.000000;43.000000;75.000000;
2.640625;40.000000;43.000000;75.000000;
2.642578;-33.000000;43.000000;75.000000;
2.644531;-53.000000;43.000000;75.000000;
2.646484;13.000000;43.000000;75.000000;
2.648438;89.000000;43.000000;75.000000;
2.650391;101.000000;43.000000;75.000000;
2.652344;68.000000;43.000000;75.000000;
2.654297;85.000000;43.000000;75.000000;
2.656250;138.000000;43.000000;75.000000;
2.658203;161.000000;43.000000;75.000000;
2.660156;141.000000;43.000000;75.000000;
2.662109;117.000000;43.000000;75.000000;
2.664063;75.000000;43.000000;75.000000;
2.666016;23.000000;43.000000;75.000000;
2.667969;0.000000;43.000000;75.000000;
2.669922;17.000000;43.000000;75.000000;
2.671875;33.000000;43.000000;75.000000;
2.673828;25.000000;43.000000;75.000000;
2.675781;19.000000;43.000000;75.000000;
2.677734;34.000000;43.000000;75.000000;
2.679688;50.000000;43.000000;75.000000;
2.681641;40.000000;43.000000;75.000000;
2.683594;22.000000;43.000000;75.000000;
2.685547;11.000000;43.000000;75.000000;
2.687500;2.000000;43.000000;75.000000;
2.689453;-12.000000;43.000000;75.000000;
2.691406;-18.000000;43.000000;75.000000;
2.693359;-13.000000;43.000000;75.000000;
2.695313;-29.000000;43.000000;75.000000;
2.697266;-53.000000;43.000000;75.000000;
2.699219;-58.000000;43.000000;75.000000;
2.701172;-60.000000;43.000000;75.000000;
2.703125;-66.000000;43.000000;75.000000;
2.705078;-62.000000;43.000000;75.000000;
2.707031;-30.000000;43.000000;75.000000;
2.708984;35.000000;43.000000;75.000000;
2.710938;92.000000;43.000000;75.000000;
2.712891;115.000000;43.000000;75.000000;
2.714844;105.000000;43.000000;75.000000;
2.716797;100.000000;43.000000;75.000000;
2.718750;81.000000;43.000000;75.000000;
2.720703;70.000000;43.000000;75.000000;
2.722656;80.000000;43.000000;75.000000;
