Time, Battery, PoorSignal, Attention, Meditation, Raw, Delta, Theta, lowAlpha, highAlpha, lowBeta, highBeta, lowGamma, highGamma, Blink,
21:46:22.000496,0,0,97,78,56,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000502,0,0,97,78,17,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000503,0,0,97,78,-8,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000504,0,0,97,78,-1,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000505,0,0,97,78,22,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000506,0,0,97,78,57,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000511,0,0,97,78,73,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000512,0,0,97,78,55,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000513,0,0,97,78,23,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000514,0,0,97,78,7,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000520,0,0,97,78,38,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000521,0,0,97,78,72,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000522,0,0,97,78,57,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000524,0,0,97,78,20,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000524,0,0,97,78,17,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000528,0,0,97,78,58,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000529,0,0,97,78,101,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000530,0,0,97,78,97,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000532,0,0,97,78,69,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000537,0,0,97,78,71,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000538,0,0,97,78,88,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000539,0,0,97,78,69,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000540,0,0,97,78,29,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000541,0,0,97,78,28,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000546,0,0,97,78,68,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000547,0,0,97,78,99,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000548,0,0,97,78,100,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000549,0,0,97,78,65,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000555,0,0,97,78,44,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000556,0,0,97,78,71,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000557,0,0,97,78,102,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000558,0,0,97,78,98,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000559,0,0,97,78,71,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000563,0,0,97,78,71,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000564,0,0,97,78,106,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000565,0,0,97,78,125,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000566,0,0,97,78,150,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000572,0,0,97,78,167,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000573,0,0,97,78,145,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000574,0,0,97,78,93,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000575,0,0,97,78,69,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000576,0,0,97,78,96,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000581,0,0,97,78,156,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000582,0,0,97,78,193,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000583,0,0,97,78,172,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000584,0,0,97,78,172,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000590,0,0,97,78,221,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000591,0,0,97,78,231,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000592,0,0,97,78,192,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000593,0,0,97,78,178,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000594,0,0,97,78,217,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000598,0,0,97,78,235,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000599,0,0,97,78,211,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000600,0,0,97,78,183,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000601,0,0,97,78,180,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000607,0,0,97,78,165,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000608,0,0,97,78,136,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000609,0,0,97,78,133,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000610,0,0,97,78,140,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000611,0,0,97,78,128,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000616,0,0,97,78,97,5141,6785,7642,1452,6873,3585,4052,1898,46,
21:46:22.000617,0,0,97,78,68,5141,6785,7642,1452,6873,3585,4052,1898,46,
